review_id,rating,review_text
5c339892-53a3-4954-9e76-665bef61b81c,5,sangat membantu
182c256b-c897-4312-9452-63bdda956bdb,3,tidak bisa menambahkan anggota
ec755523-c264-44e7-947b-988a9361ac40,1,"ini kenapa ya udah update, mau reset kata sandi kode verifikasinya gak pernah masuk. padahal nomor udah bener kartu sim aktif. udah coba berbagai cara kode verifikasinya gak pernah masuk."
3b1af31c-4353-4c2c-abe3-4c7cfead1d1c,5,good
e2310896-7708-4de6-b73b-48e43a7d9f36,1,susah masuk
3c6422a6-5bfc-4208-818c-c166353f524c,1,aku kan dah dapai jkn ni dah setahun kenapa kau suruh aku daftar baru lagi tugas kau kan kok lempar ke pasien.
0dc17256-7027-4cf9-bced-0b5e2cb7deaf,1,"Aplikasi apaan nih, sering sekali login ulang. Sampai lupa password nya. udah kesekian kali minta login ulang. kalau gak bisa bikin aplikasi jangan bikin aplikasi. bikin susah orang aja. kenapa BPJS pakai aplikasi kayak begini. gak bermutu. kalau ada bintang 0, saya kasih bintang 0"
01ca8851-fc5e-4c43-8fab-a1d1504e38fc,3,"di update malah daftar ulang, sungguh terlalu"
e048a8db-d74b-4b8e-bd6c-7033413b3e5f,5,Mantap
1d089fb3-512f-4ea3-bb39-e31e0e4b4068,1,loadingnya lama banget astagfirullah bikin nyebut terus
636115e5-c66b-4d02-b4c2-c66cedbb071e,1,ribet
7570def1-99b7-4ffd-96a2-79ed011a84ab,5,Bagus
3caaa8b1-7de8-4468-86e5-a1bdca59ff17,5,aplikasi yang mudah di pahami.. luar biasa semoga data seluruh rakyat Indonesia dapat terjaga dengan baik di aplikasi JKN ini.
c5dc1d38-3e31-4dfd-b82e-b4380a464de1,5,Terimakasih BPJS Sudah Menjamin Kami Sekeluarga 🙏🙏 Semoga Semua Hidup Berbahagia 💚❤️ Rahayu🙏🙏
9edf7d73-f896-49eb-825c-3f65df18985a,5,"aplikasi bagus, untuk ambil no antrian faskes pertama maupun rujukan, cepat di respon, tq JKN sukses terus"
e8782f3e-17e1-4344-b8cb-ac36de4c8eec,1,asli dongkol banget. di update bukan nya tambah enak malah tambah ngesselin. di suruh daftar ulang terus mana ga bisa bisa lagi. tolong lah fitur di pembaharu harus nya makin enak malah makin gedek
158c6892-26b2-4273-9b71-78507ef1bf48,5,bagus
4a0a8e68-0af3-45da-a556-7d079af36687,1,"setiap mau digunakan selalu tidak bisa, padahal pakai jaringan wifi tetep aja katanya gk bisa (sedang offline)"
9a06ce24-186b-458d-ac0f-25108a423214,4,kenapa tiba-tiba aplikasinya logout sendiri dan harus daftar lg y. apalagi sy sempat dpt wa dari bpjs tp yg kemarin wa tsb meragukan krn anggota keluarga yg ditanggung jd 8 orang 🙈
ea7449f9-3bdf-4fdc-be0a-d29752a88783,2,"tiap m masuk log in,, nik ktp udh bnr,, msh jg susah. layanan pemerintah d bikin ribet"
7aaa3034-9038-4e40-bfe0-435607a2f8f8,1,ini kenapa aplikasi jkn mobil kok susah ya login veifikasi sms gagal terus..
b48d6f1d-75dc-4132-83d9-34bb4d8d70e0,1,kok gw mau login susah banget lohh
05e2bc3d-d2f2-437c-ba36-a6ed5fc05f66,1,sangat sulit untuk di gunakan
6a6bf1e3-65cb-45f3-bffa-429a50d36182,1,"aplikasi busuk,bikin susah aja"
230bf293-52d8-4438-b971-e54c4eb7654a,1,server JKN LEMOT banget!!!!
1b3d79c1-a09d-4ad1-b681-65fd0d77bed0,1,Captcha nya muter2 terus. aplikasi gak jelas. gak bisa masuk
551f93c8-84ea-4552-9ff4-49e8f69ffa57,4,updet terus 😅
256cccf0-4c1c-41bb-a517-30587fa8d2a4,2,kesalahan memilih kelas...mau off tidak bisa..sdgkan saya bukan penerima upah tidak bisa merubah data sampe 1 tahun... sama hal nya memaksa kami yang tidak mampu membayar nya..dan tiap bulan utang sama negara...kok bisa begini
c314996b-2c36-4017-a961-d0b2c3e43614,5,Aplikasi yang sangat membantu
6d916364-dac3-49a8-97d8-268512cb217b,3,"Aplikasi ruwet, kerjaannya minta update begitu update tiap mau buka ribut minta login ulang melulu, udah instal Biometrik dianggap belum padahal di setting-an sudah jelas ON"
b979a6cf-ca82-478a-a419-ec379a1af284,5,sangat memudahkan dalam berobat d faskes... trimakasih ya 🙏🏻
0e57bd08-b33f-4242-9b45-e0e3624ebc0d,5,sangat membantu
dd402b6c-2eef-4755-bad4-c46433de9048,5,ok
a52f2e2e-b903-4b3d-a51b-ede4725c3457,5,mantap
d6adf03e-1933-4af6-8a91-cec6ba877cd4,4,mudah
ea52dca1-1f04-488c-ae72-a65713e7d1f3,3,di aplikasi versi terbaru 3.14.0 gak bisa ganti nama antrian peserta. mohon solusinya
d6347960-6867-44eb-9b82-1e9fe652ed9a,1,"Sebelum nya udah daftar, trus sekarang tiba² keluar sendiri, d suruh login masukin nik lagi, tapi nik nya salah terus, padahal udah benar,"
bd1bc62c-6f8d-43b6-b411-df535509a5e2,5,kerenz
66374416-8c32-4098-884e-dd5a45638146,5,oke
c0a494cf-0629-427e-88eb-3040f497ca2e,5,mantap
bcf3beaa-2992-4e2e-b418-5703da26d264,5,sangat memudahkan untuk berobat dan ganti faskes.
ce4c24a7-33a5-4cd7-87e4-78c26e2d36fb,5,mobile JKN mantp
4900a3f5-c576-4251-83cc-71ca15e8f7f8,5,dengan adanya jkn mobile ini sangat membantu saya .karna dpat mempermudah dg aplikasi ini . bisa ubah data peserta bpjs faskes dll hanya lewat hp .
fbc2bc55-44f6-4f4a-a974-c8e34e28c127,1,"astaga aplikasi untuk orang sakit ribet amat,dari mulai captcha yg sulit terbaca dan masa verifikasi wajah harus senyum, orang lagi sakit mana bisa senyum siihh. terus sudah berhasil terdaftar, sudah di verifikasi emal, pas login ada notif, sepertinya anda belum terdaftar, ga jls banget."
9d99921d-283a-4bf2-aa76-4206c9cc7527,5,ok
ddce7891-218f-4352-9300-e29b5817376c,5,"Sangat membantu sekali,terima kasih jkn"
47a03e3f-58ae-4fc9-b5ca-092d47cc1a00,1,tidak bisa dibuka
1779ead1-7d98-4c5f-8a5b-cd3960dd2d3c,1,tidak bisa mendapatkan kode otp lewat sms untuk login lupa password selalu gagal dan tidak dapat di proses.
ec517e72-ca9c-481c-8ae6-c637a1affa46,5,bagus buat yg jauh dri kantornya..
5498a8fc-3688-46ca-9829-cfdd6c1c35aa,5,"mantap, sat set pake aplikasi JKN Mobile"
287ef4f4-be84-4e77-bad4-3de937c5e54b,5,mantap
fd7be41f-8fe9-455a-80a7-af35f8cd9278,5,sangat membantu dan mudah dipakai
a5f0720c-c4c3-4cc2-9009-73ad6c86cccb,5,cepat dan mudah
62787423-6b3e-44b7-b7ea-cfbd4bf5472b,1,"gausah lagi macem macem, buat susah untuk daftar, udah lemot, lama lagi, kocak"
4a402372-232a-4943-a854-f932cfdb67e6,4,sangat membantu
61856d9a-3731-486c-afc4-7c5321a21438,1,minimal versi android brp baru bs install?? bukannya membantu mlh nyusahin ga semua orang pakai hp terbaru.
e51ffcbc-becb-4810-b394-5dca827da67e,1,yg bikin aplikasinya siapa sih ?di update malah makin susah buat login.
1ca08d61-5627-41ff-a1a7-bf8dd87eb5fb,1,"aplikasi nya gk jelas padahal sudah di masukkan nomor hendpone di verifikasi autodebit, tpi pesan verifikasi nya gak masuk-masuk di nomor hendpone saya"
29245b9e-d7ff-4d2f-afe3-14c166582922,5,sangat membantu.. terimakasih
b2f11d4d-2902-4238-9a85-30b4fd02db43,1,"semakin di update makin parah, no hp bosa berubah, email berubah, paswort selalu salah padalahal setiap buat pasword ada catatan nya, kami gaji tiap bulan di potong dan berobat 2-3 thn sekali baru di pakai, itu pun playanan dan obat nya paling buruk obat tablet komplit, paling 5bji di kasi tolong jangan di persulit. login aja susah,"
693cef5d-cc4e-42c4-9e0c-bb0f4c47f655,1,"tolong diperbaiki, makin kesini makin gak jelas ini Mobile JKN. tidak bisa registrasi via Nomor Handphone. sehingga sulit untuk tindak lanjut."
0bf3303c-c8ad-4a89-b8d2-6187024a30af,5,smoga semakin sehat selalu
b179b9a4-0eb1-41ca-b6d0-1b508766489f,5,bagus
fffb8c9b-a34c-4972-b80b-7af5114bd9ba,3,aplikasinya semenjak di upgrade malah gak bisa buat daftar online.. padahal sebelum di upgrade masih bisa tolong di perbaiki lagi aplikasinya
864dc5c7-08c1-4add-ad1d-a47af56f1f6c,5,lebih mudah antrean
2a497c18-1072-4046-a0ce-66ef6ac3feb4,5,aplikasi bagus
d141a059-7b59-4502-912d-847a0563acc5,5,bagus
be49836a-9cf4-44bb-aaca-91819c55a14e,5,pelayanan mudah
af640b3c-e263-47fb-8bb6-ee17c5136159,5,sangat membantu
a4e52f93-c9ec-4bdf-93f3-1048f3db03c3,1,Ini mau login nggak bisa². alasannya perangkat sudah dipakai 3 akun. namanya satu KK mau 5 akun pun seharusnya tidak masalah dong. masa kalau anggota keluarga 5 orang harus punya 5 hp dan log in harus 1 akun tidak boleh akun yang lain. mohon diperbaiki soalnya orang² pasti butuh BPJS buat berobat. dan seharusnya salah satu NIK bisa buat login. kenapa saya yang direpotkan suruh menghubungi 165. kalian kerja buat rakyat jangan mempersulit.
4729bd21-1ed5-4e4b-a3cc-d1b8c121517d,5,sanggat membantu
787b489e-3693-4d95-ad12-eeaf74bb05e0,1,daftar akun aja susah bet
ec59be82-fb9b-43ec-b495-7cf4e83aed5b,5,"Aplikasinya cukup bagus dan tanggap, mohon untuk ditingkatkan lagi yaa, terima kasih 😇🙏"
53e23dfd-8a32-449c-a39a-379733cbe2f3,5,sangat mudah
9febb9f6-78c2-4974-aeb3-c0453c432f16,5,luar biasa buat berobat sangatmudah
53b2bad7-6c57-45dc-a06d-08de159fa2b5,1,pemerintah ga jelas bpjs ga jelas . orang sakit harus nunggu parah dulu . dan orang yg beneran sakit parah haru melewati prosedur lama agar di pastikan beneran sakit parah . sama aja lu nunggu orang mati dulu baru lu tangani .
2ea1a5a8-51cd-4d63-9813-86f4fa3ffbcb,5,Lumayan membantu
8d2f5cc4-b96c-422d-bb10-b2e4f30e0717,5,👌
1577912c-3ffb-4a8a-a4df-9caa79e0744f,5,aplikasih yg cukup membantu
bd322837-dbec-4ac3-9441-c81c42767c7d,5,sangat memuaskan
9c0aac29-5828-4329-9977-337787bcfe33,5,sangat memuaskan
a5901140-e778-40bb-a94e-4929534bd0e5,1,eror mulu
5f7b0677-f384-4340-a9e9-71df8c537487,5,"sangat membantu,sangat menolong..terimakasih"
b154b752-00ce-44b3-af8c-20eae4fb2c7b,5,"Membantu, terimakasih"
34700200-a3ab-4421-aff5-55b72d750478,5,"sangat membatu, responsif"
3cc2620f-caa9-4cf9-9df6-6b3bd249f78e,5,mantap
b23d8c3a-0ed2-422a-ab80-7c6bb1554b81,5,"lebih mudah aplikasinya, mudah untuk ganti faskes, ambil nomer antrian dll"
600911f8-ca7e-4928-a6b8-4992fc6ae293,1,"saat daftar antrian online , dari pihak paskesnya seperti belum paham apa arti online, ujung ujungnya manual , trus pungsinya apa daftar online kalo ujung ujungnya manual"
518ac19a-d0cc-418d-bf78-221fe275b7b2,1,"𝒂𝒑𝒍𝒊𝒌𝒂𝒔𝒊 𝒕𝒂𝒊𝒊𝒊,,, 𝒎𝒊𝒏𝒕𝒂 𝒅𝒊 𝒖𝒑𝒅𝒂𝒕𝒆 𝒔𝒖𝒓𝒖𝒉 𝒅𝒂𝒇𝒕𝒂𝒓 𝒖𝒍𝒂𝒏𝒈. 𝒅𝒊 𝒅𝒂𝒇𝒕𝒂𝒓𝒊𝒏 𝒖𝒍𝒂𝒏𝒈 𝒎𝒂𝒍𝒂𝒉 𝒕𝒊𝒅𝒂𝒌 𝒃𝒊𝒔𝒂 𝒎𝒂𝒔𝒖𝒌 𝒅𝒊𝒕𝒐𝒍𝒂𝒌 𝒕𝒆𝒓𝒖𝒔... 𝑻𝑨𝑰𝑰𝑰"
a7f940b2-8e24-4042-a193-82fed9808cc3,1,gerd parah ditolak RS karena alasan tidak tercover BPJS
05673a15-6666-411b-ad5c-91356fec1399,5,baik
c7ae1d26-2865-48ba-8b6d-bda79dffd9bc,1,"tidak bagus,setelah update aplikasi saat kita Pengen masuk dengan akun kita selalu tidak bisa, padahal benar kata sandi email nya,gak gunak"
4942a521-2ee9-4b59-915b-aab2e8c08edc,5,bagua
35abec59-1c59-4e2c-9f4f-3f43f7cb50e6,5,sistemnya sdh semakin baik
c74190f9-0a2f-424d-9cc6-af30018975ed,1,"coba buka mobile jkn, ternyata harus login lg, tetapi saat mencoba login, memasukan NIK lg, selalu gagal, knp setelah update jd sperti ini, tolong segera di perbaiki,karna pastinya bukan hanya saya yg mengalami hal menjengkelkan seperti ini"
d947450f-dad1-43f9-bdb4-7b4e52757b47,5,puas coy
cd25beb3-0ff2-4ecb-bce1-42f17a6c8786,1,"bisa gak untuk verifikasi wajah dipermudah, bukan dipersusah, aplikasi dibuat untuk mempermudah, bukan mempersusah"
8bd8f6ab-384e-4df5-8078-f9355a3981e3,5,keren cadas
5e24ade9-e83d-488d-b673-3b986ae075e3,5,mantap
ae3b1389-207d-41c2-a71e-f2a228670c07,1,Ini gimana kok buat verifikasi no hp selalu ga bisa min? Udah beberapa hari tetep aja g bisa
2fc1e03f-a52f-4d8a-988f-5c3d6c7e12af,1,"engga ada edukasi buka antrian online jam berapa, selalu penuh padahal udah di jamnya bahkan malem2, pagi2 ambil antrian online selalu penuh, pihak puskesmas pun engga tau spesifik nya jam berapa. selalu poli penuh"
150fca47-31cb-4168-84ec-12ff186de8c3,3,jkn tidak bisa membantu tetep aja berobat harus bayar lagi percuma punya BPJS juga harus bayar tiap bulan
ee9991b0-5397-4cc7-9146-971dabf894b5,2,"sering logout sendiri, password tidak tersimpan. padahal sekarang pendaftaran periksa di RS WAJIB pakai aplikasi JKN. pas dibuka ternyata ter-logout."
e5b65450-dfc0-40ac-b1d8-ad6a1aee5167,5,mudah digunakan
0b0cf19b-8ad5-4110-a19a-42d15d1948dd,1,Mobile jkn ko jadi gini tiba tiba gabisa masuk padahal udh bener semua padahal saya perlu banget
282dbcae-1ca3-48d8-bebe-3b7e6c90166a,5,baikkkkkkk
64295f79-a81c-4e6a-90cb-8ed4db77a6a8,1,"Pagi ini mau daftar faskes tingkat lanjutan ibu saya seperti biasanya di lakukan setiap sebulan sekali , malah ni tidak bisa, datanya gak ada, mau daftar bagaimana"
6ef1bac2-7688-49c5-8c2f-eb5d1a1b17ea,1,aplikasi payah. selalu minta verifikasi padahal sudah diinstal lama. such
fd51084f-9848-4ceb-bd29-bd9663abc74c,5,okee
3f4c6320-4d66-4914-87d7-733adee4ea7b,1,lambat aplikasi lambat gak bisa masuk
d05e3d89-cd5e-404d-895a-323c0c286828,5,ok
89358d8f-7b6b-47d3-a37d-80d2f0c44187,5,Sangat Bagus
32afe5a6-4c79-4133-9444-a09a1358dfe0,1,mau ambil antrean online biar ga ngantri disana gabisa terus👎🏻
c021cf6c-e79f-46f0-887e-1903448df935,5,sangat membantu sekali
b6ac5053-e348-4710-b87a-f7d72d902130,5,bagus
a5c72aab-addb-431d-bb03-73f794d38686,5,mempermudah perubahan dan penambahan good pokonya
69d560ed-0934-40a9-8a83-b7830b530cb9,5,aplikasi mobile jln sangat membantusangat membantu
f7366899-647b-40ed-8286-f3dffa6714db,5,pelayanan yang baik untuk kesehatan masyarakat
9535fada-72ba-48a5-b089-efbbc2681cc1,5,"cukup mudah untuk dipahami, pemetaan lokasi layanan BPJS mudah di lacak"
27f95cc8-24a5-4248-921a-7713cff43fff,5,sangat bagus apknnyav
73a7aada-1dc0-45fe-a30d-683f9560e647,1,"aplikasi gak jelas,tiap bulan logout terusdengan sendirinya untuk masuk lagi sangat susah bener2 aplikasi bikin susah tolong diperbaiki dong"
cb1158ac-c515-4ed6-a196-0952556e36c6,5,sangat membantu
95b8198d-353f-490a-8e1f-74e918f823bd,5,perluuu sekali
96f4f796-a599-45c6-bd5b-344611c66644,5,ok
7ca7fe88-dd73-4a76-ac69-8673fa7ba9b3,1,Tlong d perb aiki utk kode SMS nya TDK muncul sja
a62612e6-adc2-4a46-8e43-c920b378b714,5,pelayanan cepat dan Aplikasinya mudah dipahami
30dde2eb-a7db-4ab5-86e9-603f07ad2ab5,3,"jangan bentar2 di upgrade dong minn,, lagi mendesak jadi bikin susah,,"
c2caf362-6ec8-4c1b-8331-3b576132f483,5,JKN memberi layanan muda bagi kesehatan orang dan kelangsungan hidup manusia
256b50f8-7f5f-4198-8796-7f4688733e72,5,sangat memuaskan
36a62dbf-c119-48ce-9aa6-a41336c67b12,5,"Alhamdulillah terbantu sekali pake aplikasi jkn ,simple gak ribet ."
915d61be-5782-4917-a9c3-042102cdfc64,1,"Sering logout akunya, bikin ribet, harus login lagi, pdhl bukan perbankan, di buat permanen akunya jangan Sering logout"
e1e0a856-eaa3-40fa-8747-ffa02f15d6e7,5,"sejauh ini sangat amat membantu, apalagi klo mau pindah faskes mudah banget ,terus bisa ambil antrian dengan mudah,cuma tolong di perbaiki kadang klo mau masuk ke aplikasi suka tiba² di suruh ulang isi KTP dan kadang suka ga ke deteksi harus ngulang² mulu,itu aja sih , terimakasih mobil jkn"
8a0c297f-8b4e-45bb-945c-6963a92126ef,1,aplikasi prematur jgn dirilis boss bikin percuma anggrannya dipake
99e7f080-4663-4df6-bf30-11b4c19b7b0c,5,"aplikasi ini sangat membantu dalam layanan kesehatan, semua rekam kesehatan kita ter-record secara lengkap"
8bf72f5e-67da-4232-b144-0ceb03f9cba9,5,mantap. sangat membantu
a1f3af1d-10fc-4e02-92f7-26d3f522c429,3,verifikasi wajah lama banget 5 menit melotot di kamera belum juga terverifikasi
3eb3095e-566c-4c50-84af-1b60bdbb9ef2,5,"Aplikasinya Sangat membantu, dan mudah digunakan."
d9df32d0-90e1-4a69-a38c-0e373a5c84f8,1,Yang buat aplikasi ini digaji berapa sih...!? Captcha tidak jelas. Habis update tidak bisa login lagi
6fef5a9a-f507-420e-8fb2-3d4ec519e370,5,Good
f9456c0c-618c-48f8-a533-77470d1c47cf,5,sangat membantu
d61f7b99-2c9a-4384-bd85-2eba3637c54d,5,sangat membantu.
03d7e4ea-6bac-488f-9564-4e6d2753ddd9,5,oke
11773e69-bf11-4bae-85ec-854ec3281553,5,ok
e553a7a3-767b-4dc3-8af7-546d5027e696,1,"setelah update malah susah mau masuk, muter terus gak selesai selesai padahal jaringan bagus"
7edf408c-1df7-410b-94e7-36b76b73cae8,5,terbaik
d9814b4c-91b4-4c30-bff9-3a8299697b9b,5,ok
c6a7338c-0b4f-4d96-a997-2ed9f2d3aaff,5,sangat membantu
385e755a-c4ab-49b0-bdd5-2382c8b22149,5,sangat membantu
05a1db0f-49ff-46f0-b2b9-879de3f6c11f,5,Pelayanan terbaik
8c715ec5-365b-4f2d-8109-ee5e4feff86e,5,aplikasi yang sangat membantu
f39705c6-7f54-493d-993f-4121c41df2fe,5,aplikasi bagus
b0d00604-9fa0-4e0d-96a4-62eb3d74f791,5,system informasi digital berbasis internet yang sangat membantu warga indonesia pada umumnya dan semoga beberapa data peserta sesuai dengan domisili saat ini.
eda3e2b7-234a-4b23-9ca0-bf4186b0431a,1,kok susah x verifikasi untuk lupa password
a768583b-5cae-497e-926b-53d64fbcfaed,4,bagus bisa mmbantu...
5547fd15-6ba6-4222-8608-e557aee8902d,1,Mau daftar tiap masukin no handphone gagal terus. nomer sudah pernah digunakan! Padahal nomer baru digunakan buat daftar
5f4ff64f-1641-497e-b09e-23da6fe2c59b,5,Sering tiba2 g bisa masuk aneh
299f9927-f679-491c-a332-b77ca3484d7f,5,Mantap
a6da44ab-0f58-43ff-842e-96eaedaddd75,4,susah bagi saya yg gaptek...tapi untung ada aplikasi merah buat nyari tau
fcd8aed4-202a-4cd6-956a-1eeafa7118b8,5,ko tidak ada aplikasi dihp
4aa2bc99-f4d6-49e5-bf6f-b0325f0e8c0e,5,ok
10193918-fb93-462e-9791-933aba633a89,5,apl yg sangat berguna trima kasih
011f5b8f-6a3c-40ca-bc30-8ab1fd07d385,5,sangat memuaskan
b32ed002-0178-4a2e-8292-6399c5756605,4,good
7bd83bf4-d266-4efe-8040-948fecbc4e98,5,sangat membantu
b63ae0bc-f61a-4f18-a786-ad0e30e6395f,5,Mudah digunakan
5c5a46a2-2f9b-45c3-88e4-90b53d34e997,4,terimakasih BPJS kesehatan.
544df642-03be-4f77-b5fc-c52516979261,1,"capcha nya muter2 terus,, mohon di benahi"
b6ba749c-57b0-44ad-92b8-f54b42591aac,3,"untuk pemrosesan atur ulang kata sandi masih sangat tidak memuaskan. sudah berkali-kali masukkan nomer hp tetap tidak bisa dengan alasan sistem belum dapat memroses, disuruh untuk mencoba beberapa waktu lagi tapi teatp saja gagal"
e2854555-613b-4ba2-811b-186c5dc6d2ee,5,selama memakai mobile JKN... pengobatan ke puskesmas dan Rumah Sakit kabupaten / kotamadya...JD lebih mudah...cuma ada beberapa rumah sakit yg harus memiliki aplikasi lain.. tuk daftar online pendaftaran....
709de0e3-f08f-425a-a8f5-a6a41705523c,5,memudahkan tanpa harus ke kantor Bpjs
69f312bb-deee-41fd-a5de-0437f2ea0f47,5,aplikasi sangat membantu.
841429f3-7bdd-44c3-ae9e-4dd7ee31af60,1,semakin kesini update masuk jkn mobile jadi susah apa yang praktis setalah di update malah gak bisa login gmana masuk kode nya aja cuma mutar2 kaya roda
3fc3452e-637e-4c97-93cc-6c2093685cdc,3,bagus
15f6f091-69b8-4abd-9c0f-9b65e62d010f,5,sandi kalo bisa 6 angka saja. lupa2 terus kalo kepanjangan. semua dah bagus kok.
27ba547a-f480-494c-851d-e0e858baa6b8,1,"lupa password nya,terus mau buat kata sandi baru . mau Nerima kode referralnya cuma ada 2 pilihan lewat SMS sama lewat email . karna email-nya belum terdaftar di mobile JKN jadi memilih untuk lewat SMS tapi SMS kode nya gak muncul muncul🤦"
5b64fb19-72c9-4cb9-8e1e-6597e81d3742,1,"berkali-kali daftar dokter gigi mau awal, mau akhir sama aja eror! kouta terbatas terus, BAD REQUEST lah"
bba4981d-f450-4003-9384-7bb94e456ad5,4,mudah digunakan. tapi mau ganti kata sandi dari tadi ga bisa. karna lupa kata sandi . padahal mau daftar kontrol.
799b9ae0-3e61-46c4-9646-91b4b70e1184,4,terbaikkk
91bc3ad1-1a5d-4388-9d07-fc9befafe732,5,sangat membantu
eedb2cb5-2227-41cc-8546-2f6abea521e6,5,pelayanan gmpng dan mudah lewat aplikadi
d5346773-a902-4032-b88e-7e3df90cbde7,5,apk busuk susah bener mau login doang
1b65f108-d964-4d72-9d5e-c8034ed46d67,5,sangat membantu untuk keperluan administrasi yang dibutuhkan
b2887369-7de8-460b-b582-e08bce0664c7,5,aplikasi mudah dan cepat
cfa11b49-d238-46c3-bd8b-e9874373d433,3,"tolong dong, gausah login tiap bulan, cape euy masuknya. mamah aku mau control ga bisa gegara ga tau cara loginnya. permudah bukan membuat susah🙏"
9a830170-7b09-453e-8903-5547de258f90,5,terimakasih
a1c18bea-28c5-4c96-b967-65b24c59d151,1,setelah update ko malah ga bisa login ya? itu kenapa ya
3fd4dfe3-78ec-4e1f-a67f-7e0b37c51979,5,aplikasi jkn sangat membantu sekali poko nya bagus banget
3935315d-97e9-4be0-8e7c-59280a348d7a,5,good
ea55dc1b-70b9-484c-95de-e8979cc993ef,5,sangat memudahkan dan membantu
f5b06759-ea89-4453-94f6-83de90d91592,1,"pas verifikasi tidak jadi 1 kali,nambah di persulit"
cdb0fea3-254d-434b-8a26-b132b3af7e60,3,Setelah update malah bikin repot. Gak bisa screenshot. Kadang saya butuh SS layarnya buat konfirmasi jadwal antrian ke faskes. Sekarang mesti pakai HP lain buat fotoin. Ribet
0bdfc6d0-4c47-4141-83b5-d1c48285f523,1,"masuk JKN ribet, harus masukan PIN VIA SMS. pada hal sdh ada pass dan email!!!!!"
37b2bdc9-a852-4cad-b6de-7921539a6e3d,1,"mohon bantuannya🙏 Di keluarga saya ada 4 orang yang memakai BPJS berbayar, namun bulan ini saat saya mau bayar hanya 3 orang saja, yang 1 orang malah pisah itu menyebabkan biaya admin ke konter yang cukup mahal, ada solusinya engga agar yang 1 orang ini ga pisah? karna pisah juga tetep di Minta tagihan bukan pisah karna beralih ke pemerintah"
9e98f702-fd86-4b6b-b283-317822c3f8b1,5,terima kasih bpjs kesehatan
5be8bc94-d99d-466f-90ef-4c4d32642b87,4,pertahankan dan Terus Tingkatkan Aplikasi nya... sangat membantu
ba291b26-07a1-44f1-990c-4658a177ecfa,5,bagus dan mudah digunakan
c14c9ade-7a05-4004-9544-0a1c1411a3af,5,ok sangat membantu buat kami
ff1beb54-457c-4104-a4a3-c343dbfddc05,5,mantappppp
ac618f3f-9e74-4e16-9d16-605cb8c5b7c4,3,"penyakitnya ada 3, tanggalnya 1 bulan beda beda, ambil antri nya cuma 1 bulan sekali buat sesuai rujukan, cuma 1 poli yg bisa ambil antrian lainnya manual, kok kayak percuma ambil antrian online"
6eea572a-463d-4c92-94a5-4f374f7b9f87,1,"saya baru saja melakukan perubahan data melalui aplikasi ini, namun apalah daya ada note dari aplikasi ini yang mengarahkan saya harus datang ke kantor cabang bpjs, percuma dong ada aplikasi ini yg seharusnya mempermudah jadi mempersulit"
161a23f6-36b1-48a6-9db4-0ca7a28de36d,1,"nyusahin tiap mau bayar gak di log out tapi log out sendiri, giliran mau log in NIK sama sandi dah bener tapi jadi salah, bikin sandi ulang"" terus sampe botak,, nih gak ada yang lain apa jawaban kaya bot ajah.!"
fedb06bf-6c36-44db-b237-13912ec88217,5,"semoga pelayanan kesehatan semakin banyak perubahan, petugas kesehatannya semoga amanah, tahu kewajiban dan tugasnya, murah senyum, ramah dan tidak jutek..layani pasien dengan baik, karena petugas kesehatan juga bisa sakit ..krn perlu menanam pelayanan yg baik agar kebaikan juga b8sa diterima nantinya..tabur tuai itu nyata.. terima kasih..salam sehat selalu"
52e59ce1-7e0f-4095-bfc1-76c626f8a4b3,5,aplikasi nya sangat membantu dan mudah sehingga proses pembuatan BPJS bisa lebih cepat
4d0fdb94-3f17-4d5f-9a72-ced8c90548aa,5,bagus
1c5a6451-bd45-4c08-af06-22f4fd3024da,1,"pelayanan aplikasi sangat ga membantu, pasalnya kasihan buat yg ga ngerti main hp, minta bantuan ke org yg ngerti, tapi screenshot dilarang... 😡😡"
94e5af13-0501-4395-8248-442930310ff0,4,"Aplikasi yang hampir tiap bulan suruh masukkan akun, ubah pin, tp cukup mmbantu"
ef05191e-1538-423d-9e55-0e6c544fe999,1,kenapa jadi gak bisa di capture ya? padahal butuh ambil surat rujukannya
c5d2353b-558d-4a9c-9809-38285085b85d,4,baik' cepat' dan tamah
55363268-8197-45fb-a3c0-231023ffe495,5,bagusss
58a12c7a-56de-42fe-abbe-248dab671c7d,5,bagus👍👍👍
dc9fee0d-3990-43a5-b5e4-a25ae7845f78,1,setiap update pas login malah nggak bisa2 masuk.. sangat mempersulit tolong diperbaikilah sistemnya
1a0871c7-e2e6-486c-87b3-93457c7e255b,1,aplikasi jelekkkk. kasian lansia yg gk bisa paham digital.
2fb8d6ba-0578-452e-a976-72b320244b7f,3,"hallo BPJS habis di update aplikasinya sy terlog out sendri, begitu login ga bisa udh coba pake NIK semua anggota juga ga bisa pake nomor KK juga ga bisa, mohon solusinya."
ece2232c-b8f9-4cb3-88e0-77934d4b908a,4,"baru coba masuk, ubah data semua lancar"
9f6a3cc8-e708-4a54-93ed-599d381d9991,2,harusnya pembayaran jangan terakumulasi...harusnya bisa bayar berangsur klau tertunggak..klau diakumulasi semua ya tekorrrr
e0b79775-6953-455b-8bc0-caa8c2c95a54,1,tombol login gak bisa di klik
78d6a187-8704-48fb-a154-c4527ce6c012,5,membatu mengubah pakses dengan cepat
04d9b8e3-53e7-42cb-b8c6-3a885f8b9190,5,bagus
