review_id,rating,review_text,cleaned_text,sentiment
f1dd9e23-d4fe-4da3-8ade-1c5c0fa1b9c2,1,"aplikasi bosok ,, mau masuk aja harus terus pake NIK dan pasword,, klau pasword lupa malah gannguan bosok",aplikasi bosok mau masuk aja harus terus pake nik dan pasword klau pasword lupa malah gannguan bosok,Negative
9c2a90ea-ea2b-4930-bd44-c1d659856f9a,4,"tiap udh update, hrs log in lg, jd nya sangat merepotkan",tiap udh update hrs log in lg jd nya sangat merepotkan,Positive
db9e68ae-733f-4be9-b373-94383b3577c4,2,"Sekarang ini aplikasi ada perkembangan yg cukup signifikan dari pertama kali saya kasih ulasan, tapi tetap perkembangan aplikasi terus dijalankan seperti pengembangan servernya dan lain sebagainya karena aplikasi ini pas banyak penggunanya lemot banget bahkan sampe gk bisa ngedetect sinyal. & saya cukup terganggu karena tidak bisa mengambil antrian ulang di bagian kontrol rujukan bahkan sekalinya telat bisa² ngulang dari awal",sekarang ini aplikasi ada perkembangan yg cukup signifikan dari pertama kali saya kasih ulasan tapi tetap perkembangan aplikasi terus dijalankan seperti pengembangan servernya dan lain sebagainya karena aplikasi ini pas banyak penggunanya lemot banget bahkan sampe gk bisa ngedetect sinyal saya cukup terganggu karena tidak bisa mengambil antrian ulang di bagian kontrol rujukan bahkan sekalinya telat bisa² ngulang dari awal,Negative
f41ccd06-c766-4eda-ac97-39de281fd37d,5,okey... membantu sekali,okey membantu sekali,Positive
816d7ae0-91ce-41ad-ab56-2939c5df3261,3,maaf kenapa buat menvervikasi deteksi wajah kenapa selalu gagal mohon bantuannya,maaf kenapa buat menvervikasi deteksi wajah kenapa selalu gagal mohon bantuannya,Neutral
c5af260d-4a64-4dfa-848c-e18ff9763652,5,Good Job.. Nice,good job nice,Positive
171267e4-cc53-4ee1-bb4b-00c85cccc87c,1,aplikasi busuk update gak mutu malah bikin ribet orang mau berobat,aplikasi busuk update gak mutu malah bikin ribet orang mau berobat,Negative
77704b03-f56d-4f1d-bd4d-33bf099feae7,3,"kinerja aplikasinya naik turun. selalu bergantian error nya, dari error login, error ambil antrean, dan lain2. yg basic seperti itu saja sudah sering error.. padahal tenaga medis dan cs klinik & puskesmas sudah baik.. aplikasinya saja kadang yg bikin ruwet",kinerja aplikasinya naik turun selalu bergantian error nya dari error login error ambil antrean dan lain yg basic seperti itu saja sudah sering error padahal tenaga medis dan cs klinik puskesmas sudah baik aplikasinya saja kadang yg bikin ruwet,Neutral
6d3945a0-53e5-48c2-9c97-a5df9fa0937d,3,sering logout sendiri,sering logout sendiri,Neutral
a12f96aa-c181-4d5d-9034-178b1659b878,5,bagus banget dan lebih mudah,bagus banget dan lebih mudah,Positive
dc9fee0d-3990-43a5-b5e4-a25ae7845f78,1,setiap update pas login malah nggak bisa2 masuk.. sangat mempersulit tolong diperbaikilah sistemnya,setiap update pas login malah nggak bisa masuk sangat mempersulit tolong diperbaikilah sistemnya,Negative
3269234f-3178-4cd1-831c-1d87f153f294,5,BPJS Keren,bpjs keren,Positive
da0707b2-e7f0-4743-8374-229e79c46f7b,3,jaringannya,jaringannya,Neutral
663754f8-fd7c-4aa8-9ca7-9f48b49ff2c6,3,"apanya ini yg bermasalah, saya browsing dan pakai aplikasi lain lancar giliran akses mobile jkn, gk bisa.",apanya ini yg bermasalah saya browsing dan pakai aplikasi lain lancar giliran akses mobile jkn gk bisa,Neutral
34148c6d-f136-4473-9b14-ff85e8ad2d8f,5,Bagus sangat membantu..,bagus sangat membantu,Positive
32c71c27-aca8-4362-83b6-5a186d85c965,1,sering error ketika melakukan cek in,sering error ketika melakukan cek in,Negative
59df2ea9-8816-4d4d-b55d-6fcbfdfefea7,1,APLIKASI AMPAS,aplikasi ampas,Negative
36a4c265-1e60-4c78-861f-4b147d70e701,5,program BPJS sangat membantu bagi keluarga yg kurang mampu,program bpjs sangat membantu bagi keluarga yg kurang mampu,Positive
4f57456a-ca55-4420-aef7-6d79858aef79,5,sangat membantu mempermudah segala regulasi BBJS,sangat membantu mempermudah segala regulasi bbjs,Positive
a8353dc4-5a70-4132-af83-aa5f9cd39f2e,5,lebih mudah,lebih mudah,Positive
977071f2-90d8-42c2-8be7-c79b40ce62c2,5,"Bagus, sangat membantu",bagus sangat membantu,Positive
3d649b8a-340e-41e0-becd-e109aceab878,5,aplikasinya mantul lebih memudahkan,aplikasinya mantul lebih memudahkan,Positive
0f4ab988-c882-4c8c-856a-60ef8ab62237,5,bagus...sangat membantu,bagussangat membantu,Positive
99d84be1-e991-488e-b466-7b587fd9e13f,3,Tidak bisa memdaftar dengan alasan no hp yang saya gunakan sudah digunakan pengguna lain. no hp saya selama ini belum pernah digunakan untuk untuk apk JKN,tidak bisa memdaftar dengan alasan no hp yang saya gunakan sudah digunakan pengguna lain no hp saya selama ini belum pernah digunakan untuk untuk apk jkn,Neutral
6c98f5ef-af32-4355-9f44-2ddea5701fd6,3,tidak dapat terhubung ke server rs yang ingin di tuju dan kadang sistem error sinyal kuat tetap tidak bisa tolong di perbaiki bug nya min,tidak dapat terhubung ke server rs yang ingin di tuju dan kadang sistem error sinyal kuat tetap tidak bisa tolong di perbaiki bug nya min,Neutral
36a4c265-1e60-4c78-861f-4b147d70e701,5,program BPJS sangat membantu bagi keluarga yg kurang mampu,program bpjs sangat membantu bagi keluarga yg kurang mampu,Positive
060307f9-4aeb-48fa-b8dc-e7d617c67f59,5,sangat membantu..👍👍,sangat membantuthumbs_upthumbs_up,Positive
e89fc7ed-dd34-4032-aaba-53afe1fa9df5,3,ya saya sangat puas,ya saya sangat puas,Neutral
06c318f3-2f70-48b0-9809-4c035d20eb19,1,"Setelah update terbaru dari aplikasi sangat mengecewakan sekali : 1. Tidak bisa screenshot layar, apa urgensi padahal ini sangat penting. apalagi untuk Lansia yang Pendaftarannya menggunakan Hp anaknya susah Screenshot untuk Chek in di RS. harusnya tim developer mempertimbangkan kesana. Tidak semua orang tua faham sistem aplikasi ini. 2. Terkadang pengambilan anteran RS Tidak bisa dilakukan dan selalu BUG 3. Sering logout sendiri dan bahkan setiap kali update aplikasi.",setelah update terbaru dari aplikasi sangat mengecewakan sekali tidak bisa screenshot layar apa urgensi padahal ini sangat penting apalagi untuk lansia yang pendaftarannya menggunakan hp anaknya susah screenshot untuk chek in di rs harusnya tim developer mempertimbangkan kesana tidak semua orang tua faham sistem aplikasi ini terkadang pengambilan anteran rs tidak bisa dilakukan dan selalu bug sering logout sendiri dan bahkan setiap kali update aplikasi,Negative
b2107928-6ebe-4e54-8e18-d8d426382e9d,5,sangat membantu bagi saya karna berada jauh dipelosok kabupaten,sangat membantu bagi saya karna berada jauh dipelosok kabupaten,Positive
c8b39157-1f61-428e-8c65-999025dc0b1c,3,"tolong banget nih, kenapa sih sering sekali akun logout sendiri? bukan 1 kali, udah sering kali saat mau ambil nomor antrian atau mau reservasi ke poli",tolong banget nih kenapa sih sering sekali akun logout sendiri bukan kali udah sering kali saat mau ambil nomor antrian atau mau reservasi ke poli,Neutral
6e5cfc82-0e9d-4425-9ccf-897f3b24f3a8,5,baguss.. bermanfaat,baguss bermanfaat,Positive
2a13842b-d178-4736-9d21-4a7922dcc017,5,👍🙏,thumbs_upfolded_hands,Positive
03b088a2-6c01-4698-bf50-84c35ed4b36d,1,"sistem kamera nya gimana si, scan wajah gabisa di tengah kotak bisanya setengah",sistem kamera nya gimana si scan wajah gabisa di tengah kotak bisanya setengah,Negative
21fe618f-5799-4e2d-9182-d488790a4e78,3,"Tiap bulan logout terus, gajelas",tiap bulan logout terus gajelas,Neutral
67fe21fe-1153-4aaa-b0ba-4e7325eb39c7,3,lambat,lambat,Neutral
e52f639e-9756-4500-ab50-605c4599b62f,1,aplikasi bodoh scan barcode mau 1jam sendiri no chapca nya gak keluar aplikasi anjg,aplikasi bodoh scan barcode mau jam sendiri no chapca nya gak keluar aplikasi anjg,Negative
6181fe33-aa33-4e6a-b6ba-1a6ff21b57ed,5,"terimakasih Mobile JKN, sangat membantu, semoga di lapangan nya juga membantu",terimakasih mobile jkn sangat membantu semoga di lapangan nya juga membantu,Positive
2a4ea54b-dc93-4035-84b2-019cd3493acb,2,"aplikasinya tiba tiba keluar sendiri, setelah login lagi tulisan ""Masuk"" tidak bisa di tekan yang bisa di tekan hanya ""Lupa Pasword"". untuk koneksi internetnya juga sudah stabil",aplikasinya tiba tiba keluar sendiri setelah login lagi tulisan masuk tidak bisa di tekan yang bisa di tekan hanya lupa pasword untuk koneksi internetnya juga sudah stabil,Negative
6ad1b877-06ca-40c0-b427-aff5c151841e,5,"sangat memudahkan saat proses berkas , dan tidak ribet",sangat memudahkan saat proses berkas dan tidak ribet,Positive
e3389679-18cc-4601-a985-1a0806537de1,5,"kenapa saya ada tunggakan, apa perusahaan tidak membayarkan hak saya.?",kenapa saya ada tunggakan apa perusahaan tidak membayarkan hak saya,Positive
ebf58a3b-8dd2-4c76-9242-a92866a97f3e,3,banyak sekali kekuranganya,banyak sekali kekuranganya,Neutral
030df295-e664-49b2-a934-4472b543580c,2,"suka logout sendiri trus giliran mau masuk dan lupaa pasword bilangnya nomor anda belum terdaftar.. padahal Sdh daftar finger dan aktifkan,giliran ke logout notif nya blm diaktifkan🤕 yg JD ppertanyaan lha sebelumnya masuk pake nomer mana klo bukan nomer iki.trus chat ke Pandawa,tp blm ada hasilnya.. kalo bisa ada customer servicenya yg bs di call 24 jam,JD klo ada kendala bs langsung selesai. butuh ambil antrian tp mobile JKN g Bs diakses iki 🥴",suka logout sendiri trus giliran mau masuk dan lupaa pasword bilangnya nomor anda belum terdaftar padahal sdh daftar finger dan aktifkangiliran ke logout notif nya blm diaktifkanface_with_headbandage yg jd ppertanyaan lha sebelumnya masuk pake nomer mana klo bukan nomer ikitrus chat ke pandawatp blm ada hasilnya kalo bisa ada customer servicenya yg bs di call jamjd klo ada kendala bs langsung selesai butuh ambil antrian tp mobile jkn g bs diakses iki woozy_face,Negative
af66bcc5-e9d8-4c58-801e-e5eb447c92b4,5,sangat membantu untuk pendaftaran tanpa harus antri dulu ke faskes,sangat membantu untuk pendaftaran tanpa harus antri dulu ke faskes,Positive
b68fb3b0-fc84-49f7-9093-842972372ea2,1,"parah,kenapa sihh susah bgt mw login nya.udah tw mw daftarin orangtua kontrol.malah kode captcha nya ga muncul-muncul.gimana sihh",parahkenapa sihh susah bgt mw login nyaudah tw mw daftarin orangtua kontrolmalah kode captcha nya ga munculmunculgimana sihh,Negative
24f83d3d-a43e-4d8c-86eb-5f7f1addb015,1,"disuruh login trs, padahal buat kebutuhan penting tetapi aplikasinya sering log out sendiri. tolong diupdate ke depannya biar lebih mulus dan lancar 😔",disuruh login trs padahal buat kebutuhan penting tetapi aplikasinya sering log out sendiri tolong diupdate ke depannya biar lebih mulus dan lancar pensive_face,Negative
276b9e9b-aff9-421e-a5a9-37c4c88fc46e,3,"Banyak bug nya , nyusahin penggunaa",banyak bug nya nyusahin penggunaa,Neutral
cbdc2c04-b965-43a8-b2bb-dfdbc0a5fd61,5,sangat bermanfaat dan membantu,sangat bermanfaat dan membantu,Positive
535bfcc9-44a0-44cb-9951-49aa331931bb,5,ok ok,ok ok,Positive
0145ed78-8346-4006-8cc4-80aec056afbf,1,"Buruk seburuk2 nya, posisi login selalu ke logout, tp pas mau login lagi captcha ga muncul",buruk seburuk nya posisi login selalu ke logout tp pas mau login lagi captcha ga muncul,Negative
9ea7e360-d978-4f54-9665-7e408b63c980,3,Sering eror dan gagal terhubung ke server,sering eror dan gagal terhubung ke server,Neutral
5de7cc34-ad0a-413d-bf4a-991cea96bc07,3,tolong fast respon untuk kendala tidak bisa daftar online ketika sedang gangguan.,tolong fast respon untuk kendala tidak bisa daftar online ketika sedang gangguan,Neutral
fffb8c9b-a34c-4972-b80b-7af5114bd9ba,3,aplikasinya semenjak di upgrade malah gak bisa buat daftar online.. padahal sebelum di upgrade masih bisa tolong di perbaiki lagi aplikasinya,aplikasinya semenjak di upgrade malah gak bisa buat daftar online padahal sebelum di upgrade masih bisa tolong di perbaiki lagi aplikasinya,Neutral
b008b4cb-37d0-4bc2-ab1b-f8b946445a4f,5,membatu sekali,membatu sekali,Positive
85de10b0-5bb7-4591-848b-6884da826f23,5,sangat membantu dalam kehidupan sehari hari,sangat membantu dalam kehidupan sehari hari,Positive
bcc9a0e3-4c8b-4371-9923-fbda507b9639,5,sangat baiik,sangat baiik,Positive
9cad28a7-fb4f-44a0-978c-bcf5a51ca76e,1,"saya mau bayar tunggakan, tapi ribet poll, udh pernah daftar hrs dftr lagi, trs mau masuk hrs langsung dihubungin ke autodebit, padahal kan saya mau benerin data dulu, byk yg blm disesuaikan. Abang sy yg baru kelar kuliah, sy yg abis cuti kuliah, adek sy lagi kuliah yg di luar negri, adek kecil sy yg statusnya di bpjs ""pekerja mandiri"", mau chatt cs lewat mana ya?, jgn yg wa biasa krn itu bot/template semua, maunya sama org langsung yg solutif. proses autodebit juga ga selesai2, capek ngulangny",saya mau bayar tunggakan tapi ribet poll udh pernah daftar hrs dftr lagi trs mau masuk hrs langsung dihubungin ke autodebit padahal kan saya mau benerin data dulu byk yg blm disesuaikan abang sy yg baru kelar kuliah sy yg abis cuti kuliah adek sy lagi kuliah yg di luar negri adek kecil sy yg statusnya di bpjs pekerja mandiri mau chatt cs lewat mana ya jgn yg wa biasa krn itu bottemplate semua maunya sama org langsung yg solutif proses autodebit juga ga selesai capek ngulangny,Negative
d7825eb1-f3b1-48ab-b181-1cc7aebe84c3,3,"kebantu banget sama mobile jkn tapiiiiiii susah banget kalo mau login, ada aja kendalanya padahal password dan email udah bener kalo mau masukin kode otp harus nunggu 250 detiiiikkk aduhaaaiii sekelas JKN dibawah naungan pemerintah susah banget masuknya harus sesabar apa jiwaku yg meronta2 ????",kebantu banget sama mobile jkn tapii susah banget kalo mau login ada aja kendalanya padahal password dan email udah bener kalo mau masukin kode otp harus nunggu detiikk aduhaaii sekelas jkn dibawah naungan pemerintah susah banget masuknya harus sesabar apa jiwaku yg meronta,Neutral
0d9d77c9-0bd9-4a32-8c3f-680ff6ac0fef,5,helpful 👍🙏🤗,helpful thumbs_upfolded_handssmiling_face_with_open_hands,Positive
920e13e2-fe5a-4ab6-96d3-f4f2fda8cfd0,1,"kenapa saya tidak bisa update yg terbaru ?? kenapa tidak kompatibel, kalo gini jadi nyusahin orang",kenapa saya tidak bisa update yg terbaru kenapa tidak kompatibel kalo gini jadi nyusahin orang,Negative
f96c0582-c713-4cd0-9580-8da2c7e0ecbf,5,Cara penggunaan aplikasinya sangat mudah.,cara penggunaan aplikasinya sangat mudah,Positive
69833462-d361-4996-851f-8308a50f8126,3,"riwayat nya cuma bisa lihat kepala keluarga,ga ada pilihan lihat riwayat berobat anak.",riwayat nya cuma bisa lihat kepala keluargaga ada pilihan lihat riwayat berobat anak,Neutral
8ba911b5-6859-4783-8f9e-db08a5a3821c,1,"aplikasi nya sering sekali update, kalau update selalu suruh login lagi, dan tiap login butuh waktu lama, selalu membuat kesulitan, jadi kesusahan kalo butuh cepat, berkali kali minta kode atau pin atau pasword. lebih sulit login mobile jKN ini dari pada login m banking.. harap di perhatikan lagi sistemnya agar tidak terlalu mempersulit dan kalo update jangan selalu minta login ulang🙏🏻 pas buka aplikasi nya susah banget.. Ndak respon..",aplikasi nya sering sekali update kalau update selalu suruh login lagi dan tiap login butuh waktu lama selalu membuat kesulitan jadi kesusahan kalo butuh cepat berkali kali minta kode atau pin atau pasword lebih sulit login mobile jkn ini dari pada login m banking harap di perhatikan lagi sistemnya agar tidak terlalu mempersulit dan kalo update jangan selalu minta login ulangfolded_hands_light_skin_tone pas buka aplikasi nya susah banget ndak respon,Negative
197b7c6e-07ad-4b86-bcbb-8223e7cba65b,5,apk sangat membantu kami mengakses bpjs,apk sangat membantu kami mengakses bpjs,Positive
f16828ba-678a-442a-a4b3-8720a9cf068d,3,"2 kali logout sendiri, terus pas mau masuk lagi makai biometrik keterangnya aplikasinya belum didaftarin biometrik di hp yang dipakai padahal sebelumnya sudah didaftarin.",kali logout sendiri terus pas mau masuk lagi makai biometrik keterangnya aplikasinya belum didaftarin biometrik di hp yang dipakai padahal sebelumnya sudah didaftarin,Neutral
62904cf7-d535-4ee6-9370-c8a413f06797,1,budug,budug,Negative
0980481f-47e5-4885-b43e-ab52a5b7b757,1,"mau verifikasi susah, katanya no henfon gk terdaftar, klo gk terdaftar gk bisa masuk lah harus nya, ini udh masuk tapi tetep gk bisa, aneh!!!!!!",mau verifikasi susah katanya no henfon gk terdaftar klo gk terdaftar gk bisa masuk lah harus nya ini udh masuk tapi tetep gk bisa aneh,Negative
83e38175-e952-480d-89be-1ffb396fc7fb,1,aplikasi pemerintah ko gada yg bener sii? anggaran kurang kah?,aplikasi pemerintah ko gada yg bener sii anggaran kurang kah,Negative
467cad46-486f-4a2d-a220-fde21b38eabc,5,Good Job,good job,Positive
e3c9f545-d1f5-4397-8ff8-5963ca4379ec,5,Baik,baik,Positive
065d849e-cfa4-4dc7-b505-b229e8b4cd06,4,"aplikasinya sering gangguan,menghambat pasien untuk periksa,segera di perbaiki ya min,ksian pasien,karena memang sudh di wajibkn pkai ini untuk periksa,maka harus lebih di perhatikan lagi agar tidak sering gangguan seperti ini",aplikasinya sering gangguanmenghambat pasien untuk periksasegera di perbaiki ya minksian pasienkarena memang sudh di wajibkn pkai ini untuk periksamaka harus lebih di perhatikan lagi agar tidak sering gangguan seperti ini,Positive
d8cc4117-258c-4436-b500-1cba350ce540,3,kenapa sekarang jadi tidak bisa daftar online kalau mau ngambil antrian,kenapa sekarang jadi tidak bisa daftar online kalau mau ngambil antrian,Neutral
c93a586c-7f9d-4cd1-9023-dd5d4f1838c6,5,"teeimakasih mobile jkn, dengan aplikasi ini memudahkan masyarakat untuk mendapatkan kesehatan yang baik",teeimakasih mobile jkn dengan aplikasi ini memudahkan masyarakat untuk mendapatkan kesehatan yang baik,Positive
cef28748-43a9-4951-ab76-38bef255544b,3,suka tiba tiba akun hilang,suka tiba tiba akun hilang,Neutral
76b996b0-ecf7-49dc-9113-935b229bc7c5,4,"sangat mudah dalam pengurusan dan perubahan data, cukup via online",sangat mudah dalam pengurusan dan perubahan data cukup via online,Positive
7ac14ca3-31f8-42e1-aa41-36abe22a9bc5,5,"Cukup bagus , hanya kalau bisa di update langsung oleh jkn, sebab banyak yg sudah sepuh yg gaptek, terima kasih",cukup bagus hanya kalau bisa di update langsung oleh jkn sebab banyak yg sudah sepuh yg gaptek terima kasih,Positive
68935510-760b-4e8c-8863-97eafa8622dd,5,terimakasih aplikasi sangat memudahkan dlm berobat.,terimakasih aplikasi sangat memudahkan dlm berobat,Positive
1471e33a-4eb5-4c69-bd88-c0a40b212e44,4,Daftar online rujukan via JKN mudah. Tp kalo habis hujan sering eror,daftar online rujukan via jkn mudah tp kalo habis hujan sering eror,Positive
522ba0b2-cb8f-4cba-9f31-874a3d309b5c,3,otp nya ga masuk masuk,otp nya ga masuk masuk,Neutral
3c17e764-d13b-4c85-9141-847130a7daaa,3,Sayangnya perubahan data Faskes harus nunggu 3 bulan lamanya.,sayangnya perubahan data faskes harus nunggu bulan lamanya,Neutral
723629b4-b9ba-4cde-8bc8-c0073e7f5d2f,3,tiap bulan reset terus bikin ribet,tiap bulan reset terus bikin ribet,Neutral
ef8b6aa7-f5bf-4660-b733-1b585c4fec63,1,"nggak bisa ta, kalo update nggak perlu logout kan males tiap mau ambil antrian login lagi",nggak bisa ta kalo update nggak perlu logout kan males tiap mau ambil antrian login lagi,Negative
9544f3e9-f541-40ac-ae95-29f3e0666df5,3,"sekarang setelah baru malah ga bisa di screnshoot, padahal penting banget.. kalo lagi mendesak untuk izin .. hadehh aktifin deh tuh supaya bisa screnhoot jadi susah",sekarang setelah baru malah ga bisa di screnshoot padahal penting banget kalo lagi mendesak untuk izin hadehh aktifin deh tuh supaya bisa screnhoot jadi susah,Neutral
3c722950-77ef-428e-b16c-adee3c037eda,5,mantaap,mantaap,Positive
9f983417-a259-4cc1-a657-273e3fcf5712,3,kenapa saya susah di buka,kenapa saya susah di buka,Neutral
43de9d7e-9c21-42eb-8845-accf84fa678d,1,"saya tidak bisa login karna lupa sandi, pas masuk lewat no hp pengiriman kode otp gagal terus, apa ada no yg bisa dihubungj.?",saya tidak bisa login karna lupa sandi pas masuk lewat no hp pengiriman kode otp gagal terus apa ada no yg bisa dihubungj,Negative
d0998fef-6943-4d15-b2a2-dd3aaf5cf819,5,sangat bermanfaat sekali 🤲🙏👌,sangat bermanfaat sekali palms_up_togetherfolded_handsok_hand,Positive
a30cf013-ccc4-488e-a460-d6a2d88379c3,4,dengan mobile JKN lumayan dapat mengurai antrian.,dengan mobile jkn lumayan dapat mengurai antrian,Positive
ad6dc209-1de8-47bb-bde9-e03c2f8b918b,1,"apk bangke,susah buat ganti nomer sama ganti email ya g sudah tidak aktip,harus ngisi formulir ,ribet kalo urgent gimana,tolong di perbaiki,di permudah buat ganti nomer sama ganti email.",apk bangkesusah buat ganti nomer sama ganti email ya g sudah tidak aktipharus ngisi formulir ribet kalo urgent gimanatolong di perbaikidi permudah buat ganti nomer sama ganti email,Negative
4a3c643e-631c-46cf-9f54-46aba708d3c3,1,"mau daftar udah ganti nomer baru masih aja gak bisa, tiba tiba nomer hp udah terdaftar pdhal belum ngapa ngapain! siap gak sih ini aplikasi?",mau daftar udah ganti nomer baru masih aja gak bisa tiba tiba nomer hp udah terdaftar pdhal belum ngapa ngapain siap gak sih ini aplikasi,Negative
1af1e4be-83da-4056-a34b-015289fe8b17,3,caranya pindah BPJS mandiri ke gratis lewat aplikasi susah,caranya pindah bpjs mandiri ke gratis lewat aplikasi susah,Neutral
ece21e8a-9c09-430f-afea-5e645f7ada22,5,aplokasi mudah digunakan,aplokasi mudah digunakan,Positive
abc0864a-bafa-4439-8032-d5e269945795,5,"sangat membantu sekali dalam pengobatan, pencegahan serta berkonsultasi apapun dengan dokter langsung di tangani cepat",sangat membantu sekali dalam pengobatan pencegahan serta berkonsultasi apapun dengan dokter langsung di tangani cepat,Positive
e596b91f-9a3f-4e12-84a0-a72110706f48,2,"sekarang gak bisa screenshoot sedangkan no pendaftaran tiba"" hilang",sekarang gak bisa screenshoot sedangkan no pendaftaran tiba hilang,Negative
f16828ba-678a-442a-a4b3-8720a9cf068d,3,"2 kali logout sendiri, terus pas mau masuk lagi makai biometrik keterangnya aplikasinya belum didaftarin biometrik di hp yang dipakai padahal sebelumnya sudah didaftarin.",kali logout sendiri terus pas mau masuk lagi makai biometrik keterangnya aplikasinya belum didaftarin biometrik di hp yang dipakai padahal sebelumnya sudah didaftarin,Neutral
7f8ea1d2-f952-4f39-99c8-410fa2726402,4,"tiba"" log out, mau log in lagi kena lupa password nya harus minta otp lagi. pulsa udah ke potong, nnti habis waktu nya baru muncul kode otp nya",tiba log out mau log in lagi kena lupa password nya harus minta otp lagi pulsa udah ke potong nnti habis waktu nya baru muncul kode otp nya,Positive
adfe201f-9670-4b6f-a8ac-98f4e6855c53,5,Membantu dan sangat memudahkan,membantu dan sangat memudahkan,Positive
198a8572-629e-4fed-8c60-278203179673,1,"jgn d bikin ribet ,",jgn d bikin ribet,Negative
12eae24c-6ce3-407e-96cb-e4b18e3b3a90,1,"gatau mau buat apa ke RS aja ga pernah, tagihan aja keluar terus kayak ada hutang tiap bulan di kejar2 trs, nyesel pakai BPJS!!!👎🏻👎🏻",gatau mau buat apa ke rs aja ga pernah tagihan aja keluar terus kayak ada hutang tiap bulan di kejar trs nyesel pakai bpjsthumbs_down_light_skin_tonethumbs_down_light_skin_tone,Negative
b0eebb2e-2b33-41ce-89ee-88fc0aefb7ad,1,aplikasinya bukan mempermudah tapi malah mempersulit.,aplikasinya bukan mempermudah tapi malah mempersulit,Negative
c3a0d7ca-36a9-4181-9b23-739c776f2e59,3,Versi sebelumnya lebih baik karena setelah di update loading terus tidak bisa proses data apapun. Mohon diperbaiki lagi agar lebih baik. thanks,versi sebelumnya lebih baik karena setelah di update loading terus tidak bisa proses data apapun mohon diperbaiki lagi agar lebih baik thanks,Neutral
7d8e7ce8-2984-4aae-b182-b95e9d8c4f34,3,bagaimana cara daftar faskes tingkat 2 krn selalu jadwal dokter tidak ada.. solusinya gimana,bagaimana cara daftar faskes tingkat krn selalu jadwal dokter tidak ada solusinya gimana,Neutral
51ad756e-f3c0-4a53-b603-3171e6624d17,5,terimakasih,terimakasih,Positive
9c493907-625f-4914-903f-d512e606ae10,1,Aplikasi g jelas ke Logout sendiri Capthca g mau keluar lama bgt :) Login pake NIK Ibu g bisa juga error Terus gimana mau pake Apknya :),aplikasi g jelas ke logout sendiri capthca g mau keluar lama bgt login pake nik ibu g bisa juga error terus gimana mau pake apknya,Negative
4bf540b8-50e4-44c1-91a4-82f18c213ee4,5,"Saya pernah ganti pasword, dengan pasword baru kesulitan masuk. Akhirnya saya kembali menggunakan pasword lama, mudah masuk. Mobile JKN bagus. ⭐⭐⭐⭐⭐",saya pernah ganti pasword dengan pasword baru kesulitan masuk akhirnya saya kembali menggunakan pasword lama mudah masuk mobile jkn bagus starstarstarstarstar,Positive
a270e16b-e1b0-4dda-baeb-0948292eb712,2,"Setelah di updatetrus mau masuk kenapa malah tertulis"" PERANGKAT ANDA SUDAH DIGUNAKAN UNTUK LOGIN LEBIH DARI 3 NOMOR INDUK KEPENDUDUKAN YANG BERBEDA "",setelah saya masukkan NIK yang saya daftarkan semua.Malahan muncul sama kayak yg di atas,ini gimana sihhh",setelah di updatetrus mau masuk kenapa malah tertulis perangkat anda sudah digunakan untuk login lebih dari nomor induk kependudukan yang berbeda setelah saya masukkan nik yang saya daftarkan semuamalahan muncul sama kayak yg di atasini gimana sihh,Negative
6af24d02-ff94-4f90-aabe-61db463f11b0,1,pelayanan burum untuk ambil antrean gagal terus harus diulang beratus ratus kali baru bisa.. kalau belum diperbaiki belum tak kasih bintang 5,pelayanan burum untuk ambil antrean gagal terus harus diulang beratus ratus kali baru bisa kalau belum diperbaiki belum tak kasih bintang,Negative
a2fe8ef3-69d8-42d9-808b-d2b686646045,1,lemotnya minta ampun.. sering log out sendiri.. beginilah kualitas punya pemerintah??,lemotnya minta ampun sering log out sendiri beginilah kualitas punya pemerintah,Negative
c000a2be-4048-47a4-80d9-74e374e93ed0,2,"ga jelas, katanya ada pemutihan dari pemerintah,ini malah di persulit...",ga jelas katanya ada pemutihan dari pemerintahini malah di persulit,Negative
c09515ba-cda4-416f-8c21-37a94c0aa2f6,3,selalu loading,selalu loading,Neutral
781eb251-a69c-4fd6-bb2f-a3751926079c,1,"apaan banget bukan nya mempermudah buat booking antrean malah di persulit aneh banget. aplikasinya ga efisien mau daftar aja ribet bngt udah mah mau verifikasi ke pandawa lewwat wa ga aktif lagi no nya , GAJELASS",apaan banget bukan nya mempermudah buat booking antrean malah di persulit aneh banget aplikasinya ga efisien mau daftar aja ribet bngt udah mah mau verifikasi ke pandawa lewwat wa ga aktif lagi no nya gajelass,Negative
fa33c724-74a3-4b3a-aca7-97d1b51607ae,1,sulit digunakan meminta kode otp untuk login aja tidak berjalan,sulit digunakan meminta kode otp untuk login aja tidak berjalan,Negative
0482fb8b-fce8-47f0-93c7-9fef460b426b,1,masak mau screenshoot ga bisa? trus kl mau menunjukan antrian gmn caranya,masak mau screenshoot ga bisa trus kl mau menunjukan antrian gmn caranya,Negative
